RecordID,Date,VenueName,TourName,Info,City,State,Country,Latitude,Longitude,SongName,Cover,Encore,URL,song_num
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Nangs,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,4
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Breathe Deeper,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,5
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Posthumous Forgiveness,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,6
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Elephant,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,7
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Lost in Yesterday,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,8
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Apocalypse Dreams,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,9
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Mutant Gossip,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,10
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Let It Happen,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,11
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Feels Like We Only Go Backwards,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,12
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Eventually,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,13
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,One More Hour,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,14
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,The Less I Know the Better,,1.0,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,15
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,"New Person, Same Old Mistakes",,1.0,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,16
